"from","to","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012"
"Fiji","Czech Republic","0.000000","0.000000","-5.175653","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"Fiji","New Zealand","0.000000","..","..","-0.662831","..","-0.648483","0.000000","-2.811496","-10.623938","5.043845","0.000000","6.017273"
"Fiji","Sweden","0.000000","..","0.000000","0.000000","0.000000","-0.000095","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"French Polynesia","Bulgaria","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.684333","-0.732413","0.000000","0.000000","0.000000","0.000000"
"French Polynesia","Croatia","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","1.374843","0.000000"
"French Polynesia","Japan","0.000000","0.000000","0.000000","0.000000","0.000000","0.828038","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"French Polynesia","Luxembourg","0.000000","0.000000","0.000000","0.000000","0.000000","1.254483","8.212001","0.000000","-4.167575","-1.324424","0.000000","0.000000"
"French Polynesia","United States","0.000000","-1.000000","1.000000","0.000000","0.000000","2.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"Gabon","Belgium","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","1.389192","0.000000","0.000000","0.000000"
"Gabon","France","-62.639260","-18.822644","-2.257250","4.966692","-24.871910","417.742909","-179.295356","366.206467","144.475948","270.182572","-112.600872","-47.539881"
"Gabon","Luxembourg","0.000000","0.000000","0.000000","0.000000","0.000000","1.254483","0.000000","0.000000","0.000000","-5.297697","1.390134","0.000000"
"Gabon","Morocco","0.000000","0.000000","1.086232","0.000000","0.000000","0.000000","7.885425","0.000000","0.000000","0.000000","2.150838","0.000000"
"Gabon","United States","1.000000","1.000000","-1.000000","3.000000","-1.000000","0.000000","1.000000","-4.000000","-1.000000","-3.000000","1.000000","0.000000"
"Gambia","Bulgaria","0.000000","0.000000","2.644368","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"Gambia","Morocco","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","1.067382","0.000000","1.458614","0.000000"
"Gambia","Sweden","0.000000","..","-0.000099","-0.000082","0.000000","-0.000027","-0.000059","-0.000046","0.000000","0.000000","0.000000","0.000000"
"Georgia","Belgium","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","16.670302","0.000000","1.390134","0.000000"
"Georgia","Bulgaria","0.000000","0.000000","0.925472","-0.810812","0.000000","2.885311","-2.189867","9.667851","-4.028656","-4.767928","-0.682139","0.000000"
"Georgia","Cyprus","0.000000","1.474070","0.636544","0.000000","0.000000","0.000000","0.000000","1.625957","0.000000","0.000000","..","0.000000"
"Georgia","Czech Republic","0.000000","0.000000","-5.796023","0.000000","..","0.000000","..","0.000000","0.000000","0.000000","0.509892","0.000000"
"Georgia","Estonia","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","3.826792","0.000000","0.000000","0.000000","0.000000","0.000000"
"Georgia","Latvia","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.791217","0.000000","0.598524","0.000000"
"Georgia","Lithuania","0.000000","0.000000","0.820028","0.000000","0.000000","0.000000","0.000000","-1.400037","1.215766","-3.257454","-0.854460","0.000000"
"Georgia","Luxembourg","0.000000","0.000000","0.000000","0.000000","0.000000","-50.179328","179.295356","4.394478","0.000000","-172.175168","2.780268","227.420486"
"Georgia","Poland","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","-0.708777","0.491319"
"Georgia","Romania","0.000000","0.000000","0.000000","0.000000","0.000000","1.254483","0.000000","0.000000","0.000000","1.324424","0.000000","0.000000"
"Georgia","Sweden","1.936083","8.486472","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"Georgia","Turkey","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","4.000000","2.000000","0.000000"
"Ghana","Belgium","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","-1.324424","0.000000","-10.278892"
"Ghana","Cyprus","0.000000","0.000000","7.732209","0.000000","7.283280","0.000000","-3.106874","..","0.000000","0.000000","0.000000","0.000000"
"Ghana","Denmark","0.000000","0.000000","0.000000","0.000000","-1.334020","0.000000","-2.204383","0.000000","0.000000","0.000000","0.000000","0.000000"
"Ghana","Germany","8.053619","0.941132","-32.730121","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"Ghana","India","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","1.380000"
"Ghana","Italy","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","7.719632","12.627754","-18.051904","0.945291","0.000000"
"Ghana","Luxembourg","0.000000","0.000000","1.128625","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","22.515214","-1.390134","-2.569723"
"Ghana","Nigeria","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","-77.637000","259.209000"
"Ghana","United Republic of Tanzania","23.460000","23.130000","78.510000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"Ghana","United States","0.000000","-3.000000","3.000000","-1.000000","0.000000","-2.000000","4.000000","-8.000000","7.000000","-1.000000","0.000000","0.000000"
"Guatemala","Argentina","0.000000","0.000000","0.000000","0.000000","0.591000","-3.669000","0.000000","-2.783000","0.000000","0.000000","0.000000","0.000000"
"Guatemala","Belgium","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","-1.389192","0.000000","0.000000","0.000000"
"Guatemala","Bulgaria","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","-1.025378","0.000000","0.000000","0.000000","0.000000"
"Guatemala","Costa Rica","2.200000","0.000000","0.000000","0.000000","6.100000","2.300000","8.737000","-7.997000","5.747000","33.432000","5.250000","10.456000"
"Guatemala","Cyprus","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.694596","0.000000","0.000000","0.000000"
"Guatemala","El Salvador","6.500000","6.700000","19.100000","2.300000","10.300000","23.000000","2.900000","6.100000","0.000000","54.722000","-0.758000","24.811000"
"Guatemala","Germany","0.000000","0.000000","0.000000","6.208365","14.923146","8.781382","10.949335","-30.761343","-5.556767","0.000000","0.000000","0.000000"
"Guatemala","Honduras","6.300000","9.700000","2.500000","9.000000","25.200000","16.529000","15.403000","44.378000","13.753000","60.685000","43.723000","51.488000"
"Guatemala","Italy","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.583461","0.000000","0.000000","0.000000"
"Guatemala","Luxembourg","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","37.508179","152.308803","0.000000","-115.637535"
"Guatemala","Mexico","0.980000","6.921000","4.042000","4.056000","4.765000","1.362000","0.000000","0.714000","5.183000","15.587000","2.981000","7.550000"
"Guatemala","Panama","0.000000","0.000000","0.000000","0.000000","0.000000","10.200000","1.785000","23.698000","20.710000","4.358000","28.779000","23.729000"
"Guatemala","United States","-4.000000","..","345.000000","..","..","-13.000000","18.000000","-31.000000","-41.000000","50.000000","-8.000000","0.000000"
"Guinea","Belgium","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","2.648849","0.000000","0.000000"
"Guinea","France","0.000000","0.941132","2.257250","0.000000","0.000000","1.254483","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"Guinea","Luxembourg","0.000000","0.000000","1.128625","1.241673","1.243595","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"Guinea","Morocco","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.695773","0.000000","0.000000","0.000000","1.903615","0.000000"
"Guinea","Mozambique","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.662000"
"Guinea","United States","5.000000","..","..","26.000000","38.000000","..","..","..","-1.000000","2.000000","..","0.000000"
"Guinea-Bissau","Portugal","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","3.377282","0.000000","0.000000"
"Haiti","Luxembourg","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","19.461879","0.000000"
"Haiti","United States","0","1.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"Honduras","Costa Rica","0","0.000000","0.000000","2.000000","-1.800000","0.600000","0.762000","4.985000","2.849000","12.622000","6.802000","0.509000"
"Honduras","El Salvador","2.8","0.000000","10.100000","1.600000","0.600000","0.000000","0.000000","0.500000","0.000000","-4.909000","0.000000","46.606000"
"Honduras","Germany","-2.68453973566232","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"Honduras","Guatemala","0","0.000000","0.000000","0.000000","0.000000","7.700000","4.024000","2.804000","35.874000","-43.318000","13.400000","22.500000"
"Honduras","Luxembourg","0","0.000000","0.000000","0.000000","0.000000","3.763450","0.000000","0.000000","-1.389192","1.324424","34.753355","0.000000"
"Honduras","Mexico","0","0.000000","0.000000","0.000000","0.506000","0.988000","1.815000","0.000000","0.000000","0.000000","2.945000","0.550000"
"Honduras","Panama","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","3.203000","0.000000","6.563000","0.000000","0.768000"
"Honduras","Peru","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","2.727000","0.000000"
"Honduras","United States","1","0.000000","-6.000000","3.000000","-4.000000","-6.000000","-6.000000","12.000000","..","..","..","0.000000"
"Iraq","Belgium","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","2.648849","22.242147","-5.139446"
"Iraq","Bulgaria","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","3.973273","4.114241","0.000000"
"Iraq","Germany","0.894846578554107","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","1.389192","0.000000","0.000000","0.000000"
"Iraq","India","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.710000","0.000000","0.000000"
"Iraq","Morocco","1.94638591524374","0.653322","0.710229","23.703149","15.465296","8.106344","0.512675","8.115783","2.296112","1.152408","0.000000","0.000000"
"Iraq","Romania","0","0.000000","2.847521","3.388526","7.461573","12.544832","16.424002","-2.929652","1.389192","-2.648849","-1.390134","3.854585"
"Iraq","Saudi Arabia","0","1.000000","0.000000","0.000000","1.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"Iraq","Tunisia","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","3.246384","3.206766","3.982115","0.000000","0.000000"
"Iraq","Turkey","0","0.000000","0.000000","0.000000","4.000000","1.000000","5.000000","0.000000","0.000000","0.000000","0.000000","1.000000"
"Iraq","United States","0","0.000000","1.000000","-1.000000","0.000000","-4.000000","4.000000","2.000000","..","-1.000000","-34.000000","0.000000"
"Indonesia","Argentina","0","0.000000","0.000000","0.000000","-1.078000","0.000000","0.000000","0.492000","0.000000","0.919000","0.833000","0.000000"
"Indonesia","Australia","-3.6204899040053","..","-0.648546","..","..","..","..","1.677599","..","..","1.031499",".."
"Indonesia","Austria","0","0.000000","0.000000","-1.035555","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"Indonesia","Bangladesh","0","0.000000","0.000000","0.000000","1.340000","5.370000","1.120000","1.830000","2.980000","2.060000","3.310000","1.560000"
"Indonesia","Belgium","0","..","..","..","8.705168","..","0.000000","0.000000","19.448685","143.037832","139.013422","178.595749"
"Indonesia","Brunei Darussalam","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.663526","0.000000","0.000000","0.689397","0.000000","0.000000"
"Indonesia","Bulgaria","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.684333","0.000000","0.555677","-0.927097","0.000000","0.000000"
"Indonesia","Cambodia","1.13","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","2.914000","0.000000","0.000000","0.000000"
"Indonesia","China","159.64","121.640000","150.000000","104.520000","86.760000","100.680000","134.410000","167.250000","111.720000","0.000000","46.070000","0.000000"
"Indonesia","Czech Republic","0","0.943843","0.577830","..","..","..","..","0.000000","0.000000","0.000000","-3.558677","0.000000"
"Indonesia","Denmark","0","0.000000","0.000000","0.000000","2.167783","-0.672633","-5.694656","2.942255","0.000000","0.000000","0.000000","0.000000"
"Indonesia","Estonia","0","..","0.850271","0.000000","-1.126698","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"Indonesia","France","-289.930291451531","9.411322","7.900374","90.642131","38.551460","3.763450","1.368667","21.972388","23.616261","-6.622122","-18.071745","19.272917"
"Indonesia","Germany","-4.47423289277053","-5.646793","-1.128625","7.450038","-28.602696","-10.035866","-10.949335","-5.859303","19.448685","-25.164063","-23.632282","-2.569723"
"Indonesia","Hungary","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","-3.740345","-1.613081","0.000000","3.500027","-1.332184"
"Indonesia","India","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","1.130000","0.510000","4.497932"
"Indonesia","Italy","0","0.000000","0.000000","0.000000","1.272198","6.907185","0.000000","0.776358","0.000000","2.993199","1.751569","-0.770917"
"Indonesia","Japan","0","-5.582671","2.257000","1.848548","0.000000","3.052124","1.520118","0.000000","0.000000","43.320908","-1.376320","-1.253282"
"Indonesia","Luxembourg","0","2.823397","-1.128625","-7.450038","0.000000","1.254483","0.000000","-4.394478","1.389192","2.648849","65.336308","33.406399"
"Indonesia","Malaysia","-2.75","62.000000","2.730000","4.430000","-19.670000","-13.080000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"Indonesia","Mexico","0","0.550000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
