"from","to","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","from_iso","to_iso","avg","nd","TOTAL","PERC","NDX"
"Bahamas","Cyprus","0","0.000000","0.520296","0.000000","0.711302","0.000000","0.000000",1.171861,2.958979,6.343993,NA,NA,"BHS","CYP",3.491611,0.226918286,7371.7492434,0.000473647554293314,0.000107479291188331
"Bahamas","Czech Republic","0","0.000000","0.000000","0.762652","101.805705","..","..",23.489342,0,10.197452,0,0,"BHS","CZE",6.7373588,0.167790564,7371.7492434,0.000913943024585654,0.000153351015559093
"Bahamas","Denmark","0","0.000000","0.000000","0.000000","81.541994","114.683913","81.011077",0,0,0,0,0,"BHS","DNK",0,0.144967624,7371.7492434,0,0
"Bahamas","Ecuador","31.074","74.095000","78.594000","113.712000","28.338000","-17.431000","-116.815000",25.284,1.927,38.81,10.89,4.403,"BHS","ECU",16.2628,0.316319862,7371.7492434,0.00220609782875621,0.000697832560750665
"Bahamas","El Salvador","0","6.200000","-5.000000","1.400000","0.800000","6.300000","0.000000",0,0,11.687,4.439,7.294,"BHS","SLV",4.684,0.383533774,7371.7492434,0.000635398715466839,0.000243696867337749
"Bahamas","Estonia","0","-1.152833","-2.594851","0.000000","0.000000","0.000000","-0.873209",1.902809,0.511481,0,0,0,"BHS","EST",0.482858,0.252987409,7371.7492434,6.55011428165856e-05,1.65709644077069e-05
"Bahamas","France","13.4226986783116","-0.941132","30.472871","49.666921","38.551460","-111.649006","0.000000",11.718607,22.227069,266.209299,201.569462,169.601713,"BHS","FRA",134.26523,0.150847644,7371.7492434,0.0182134830644448,0.00274746100930541
"Bahamas","Germany","-52.7959481346923","0.000000","-5134.114492","3.725019","9.948764","11450.922735","447.554055",1589.336068,450.098146,0,0,0,"BHS","DEU",407.8868428,0.15008984,7371.7492434,0.0553310794130966,0.00830463285613896
"Bahamas","Honduras","2","11.100000","9.900000","4.800000","23.500000","1.767000","0.000000",5.905,32.383,7.012,8.544,9.242,"BHS","HND",12.6172,0.402424291,7371.7492434,0.00171156120255939,0.000688773803443071
"Bahamas","India","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",0,0,2.94,3.33,2.648773,"BHS","IND",1.7837546,0.427243396,7371.7492434,0.000241971686923156,0.000103380805256898
"Bahamas","Italy","4.49749890381294","0.000000","0.000000","0.000000","0.589464","0.000000","1.105883",6.371993,10.599534,11.933064,0,0,"BHS","ITA",5.7809182,0.211710304,7371.7492434,0.000784198974914362,0.000166023003375608
"Bahamas","Japan","0","0.000000","0.000000","0.000000","9.853200","0.000000","0.000000",0,0,17.088194,0,0,"BHS","JPN",3.4176388,0.28963038,7371.7492434,0.000463613002444413,0.000134276410070916
"Bahamas","Korea, Republic of","2.472","4.323000","53.590000","-1.823000","-0.704000","-1.766000","0.000000",10.462881,2.557256,1.712424,0,0,"BHS","KOR",2.9465122,0.347391189,7371.7492434,0.000399703259390984,0.000138853390527009
"Bahamas","Latvia","0.637026868200734","1.455858","0.524957","-11.476530","-1.947878","2.855063","-5.644307",0,0,17.342947,27.931122,0,"BHS","LVA",9.0548138,0.262947089,7371.7492434,0.0012283127791015,0.000322981269646238
"Bahamas","Lithuania","0","0.000000","0.000000","0.000000","0.000000","0.490511","0.000000",0,0,0,0,0,"BHS","LTU",0,0.257202643,7371.7492434,0,0
"Bahamas","Luxembourg","0","-0.941132","39.501870","78.225401","13.679550","-26.344147","42.428672",692.862636,37.508179,75.492189,250.224159,25113.902972,"BHS","LUX",5233.998027,0.129131919,7371.7492434,0.710007605275783,0.0916846445738564
"Bahamas","Malawi","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",5,0,1,0,0,"BHS","MWI",1.2,0.491810578,7371.7492434,0.000162783616259651,8.00587044015893e-05
"Bahamas","Mexico","121.86","3.289000","1.899000","47.107000","36.668000","-2.284000","20.782000",1.887,1.33,0,0,0,"BHS","MEX",0.6434,0.289546763,7371.7492434,8.7279148917883e-05,2.5271395046568e-05
"Bahamas","Mozambique","0","0.000000","0.000000","0.000000","5.581000","5.610000","0.000000",0,0,0,0,0,"BHS","MOZ",0,0.513186923,7371.7492434,0,0
"Bahamas","Nigeria","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",0,0,0,4.681,0,"BHS","NGA",0.9362,0.502678199,7371.7492434,0.000126998351285238,6.38393025000327e-05
"Bahamas","Pakistan","0","0.000000","0.000000","0.000000","2.289000","2.236000","0.843000",7.125,8.924,11.636,0,0,"BHS","PAK",5.537,0.430075243,7371.7492434,0.000751110736024741,0.000323034132315749
"Bahamas","Panama","0","0.000000","0.000000","0.000000","0.000000","5.810000","3.898000",0,0,4.678,0.786,35.77,"BHS","PAN",8.2468,0.339105111,7371.7492434,0.00111870327214174,0.000379357997275689
"Bahamas","Peru","0","7.067000","12.074000","0.000000","0.000000","171.995000","0.648000",43,0,27.581,0,0,"BHS","PER",14.1162,0.369894385,7371.7492434,0.00191490506987041,0.000708312633153096
"Bahamas","Philippines","0","0.000000","0.000000","0.000000","8.060000","0.000000","0.000000",0,0,0,0,0,"BHS","PHL",0,0.381765514,7371.7492434,0,0
"Bahamas","Portugal","248.998219255309","-61.748624","-568.534616","-29.151999","0.000000","0.000000","0.000000",0,0,332.854333,0,0,"BHS","PRT",66.5708666,0.254607569,7371.7492434,0.0090305386689057,0.00229924349725057
"Bahamas","Romania","0","0.000000","0.000000","0.948638","0.000000","1.254483","0.000000",0,0,0,0,0,"BHS","ROU",0,0.25070976,7371.7492434,0,0
"Bahamas","Sweden","0","..","0.000000","0.000000","-0.000013","0.000000","0.000000",NA,NA,NA,NA,NA,"BHS","SWE",NA,0.205265765,7371.7492434,NA,NA
"Bahamas","Thailand","0","0.000000","0.000000","0.000000","199.115616","49.236841","57.278189",6.383637,575.44552,23.729316,0,0.551425,"BHS","THA",121.2219796,0.308106181,7371.7492434,0.0164441268412014,0.00506653712092216
"Bahamas","Tunisia","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",0,3.851082,0,0,0,"BHS","TUN",0.7702164,0.317379887,7371.7492434,0.000104482175745408,3.31605411315919e-05
"Bahamas","Turkey","0","0.000000","0.000000","0.000000","1.000000","10.000000","2.000000",0,2,0,0,0,"BHS","TUR",0.4,0.277430808,7371.7492434,5.42612054198838e-05,1.50537300626923e-05
"Bahamas","United Republic of Tanzania","0","0.000000","0.000000","0.000000","0.000000","7.160000","-1.480000",0,0,0.5,6.2,0,"BHS","TZA",1.34,0.535534539,7371.7492434,0.000181775038156611,9.73468112609079e-05
"Bahamas","United States","-44","-346.000000","-70.000000","59.000000","-598.000000","150.000000","94.000000",473,450,578,2,NA,"BHS","USA",375.75,0.199021375,7371.7492434,0.0509716198413033,0.0101444418667935
"Bahamas","Uruguay","60.288","53.982000","17.946000","16.889000","11.671000","-12.902000","12.155000",34.099,44.103,35.947,50.703,121.384,"BHS","URY",57.2472,0.273960494,7371.7492434,0.00776575519728292,0.0021275101301307
"Bahamas","Venezuela","12","0.000000","3.000000","6.000000","6.000000","12.000000","5.000000",9,7,21,58,0,"BHS","VEN",19,0.284910779,7371.7492434,0.00257740725744448,0.00073433110951876
"Bahamas","Zambia","0","0.000000","0.000000","0.000000","0.000000","0.000000","4.660000",0,0.6,22,1.4,6.3,"BHS","ZMB",6.06,0.4972256,7371.7492434,0.000822057262111239,0.000408747915387618
"Bahrain","Algeria","12.995","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",0,0,0,0,0,"BHR","DZA",0,0.332497303,1603.0861148,0,0
"Bahrain","Argentina","0","0.000000","0.000000","0.000000","1.009000","3.633000","-2.863000",0,0,0.513,1.011,0,"BHR","ARG",0.3048,0.262239067,1603.0861148,0.00019013326681956,4.98603704964234e-05
"Bahrain","Bangladesh","2.1","2.460000","0.000000","0.000000","0.000000","0.000000","0.000000",0,0,0,0,0,"BHR","BGD",0,0.495135268,1603.0861148,0,0
"Bahrain","Belgium","0","0.000000","-4.514499","0.000000","0.000000","0.000000","0.000000",0,41.675754,0,0,0,"BHR","BEL",8.3351508,0.205225833,1603.0861148,0.00519944045616033,0.0010670594987494
"Bahrain","Bulgaria","-7.28226145627332","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",0.58593,0,0,0,0,"BHR","BGR",0.117186,0.223077829,1603.0861148,7.31002526427721e-05,1.63070456589011e-05
"Bahrain","Cyprus","0","0.000000","0.000000","0.554548","0.948403","0.000000","1.231800",0,1.458651,1.297936,NA,NA,"BHR","CYP",0.918862333333333,0.226918286,1603.0861148,0.000573183389744455,0.000130065792364482
"Bahrain","Egypt","0","0.500000","9.500000","4.500000","41.300000","56.200000","26.300000",35.8,35.1,82.5,145,98.8,"BHR","EGY",79.44,0.283767746,1603.0861148,0.0495544183600585,0.0140619456023748
"Bahrain","France","0.894846578554107","0.941132","29.344246","1.241673","3.730786","0.000000","0.000000",0,0,0,NA,NA,"BHR","FRA",0,0.150847644,1603.0861148,0,0
"Bahrain","Germany","1.78969315710821","4.705661","1.128625","-2.483346","3.730786","0.000000","2.737334",11.718607,4.167575,0,0,0,"BHR","DEU",3.1772364,0.15008984,1603.0861148,0.00198194992188326,0.000297470546663471
"Bahrain","Italy","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",1.186509,0.972434,0.900609,1.000897,9.893434,"BHR","ITA",2.7907766,0.211710304,1603.0861148,0.00174087753255113,0.000368561711643169
"Bahrain","Luxembourg","0","3.764529","2.257250","901.454620","-16.166741","-173.118683","173.820688",159.66602,283.395129,43.706004,8.340805,2.569723,"BHR","LUX",99.5355362,0.129131919,1603.0861148,0.0620899496796016,0.00801779435274039
"Bahrain","Madagascar","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",71.237495,0,0,0,0,"BHR","MDG",14.247499,0.538860332,1603.0861148,0.00888754438608403,0.00478914511854998
"Bahrain","Mexico","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",0.558,0,0,0,0,"BHR","MEX",0.1116,0.289546763,1603.0861148,6.96157236780278e-05,2.01570074448754e-05
"Bahrain","Morocco","1.11474829691232","0.000000","0.000000","9.359474","0.000000","3.922425","3.295766",60.410331,13.938017,10.039016,1.891254,0,"BHR","MAR",17.2557236,0.364708027,1603.0861148,0.0107640652867565,0.00392574101323215
"Bahrain","Oman","0","0.000000","0.000000","0.000000","0.000000","24.187256","113.394018",40.572172,73.862159,142.262679,120.156047,0,"BHR","OMN",75.3706114,0.320837551,1603.0861148,0.0470159467443227,0.0150844812113949
"Bahrain","Pakistan","0","29.882000","15.261000","12.105000","27.984000","34.201000","-78.261000",31.97,17.016,80.622,21.979,9.712,"BHR","PAK",32.2598,0.430075243,1603.0861148,0.020123560239323,0.00865464505995196
"Bahrain","Poland","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",0,0,1.857195,3.105118,2.088106,"BHR","POL",1.4100838,0.149939918,1603.0861148,0.000879605772255049,0.000131888017364249
"Bahrain","Qatar","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",0,12.417582,0,0,0,"BHR","QAT",2.4835164,0.293961871,1603.0861148,0.00154920960082662,0.000455408552830155
"Bahrain","Saudi Arabia","0","2.000000","42.000000","116.000000","445.000000","789.000000","593.000000",1681,3026,1183,0,0,"BHR","SAU",1178,0.341458032,1603.0861148,0.734832638823627,0.250914506702082
"Bahrain","Tunisia","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",0,25.476386,0,0,0,"BHR","TUN",5.0952772,0.317379887,1603.0861148,0.0031784176489082,0.00100876583424929
"Bahrain","Turkey","0","4.000000","0.000000","0.000000","24.000000","89.000000","36.000000",47,96,0,5,131,"BHR","TUR",55.8,0.277430808,1603.0861148,0.0348078618390139,0.00965677323474999
"Bahrain","United States","0","149.000000","..","-12.000000","..","-47.000000","-16.000000",25,18,NA,91,0,"BHR","USA",33.5,0.199021375,1603.0861148,0.0208971930395514,0.00415898809237194
"Bangladesh","Bulgaria","0","0.000000","0.000000","0.000000","4.476944","0.000000","-4.790334",0,0,0,0,0,"BGD","BGR",0,0.223077829,68.3838824,0,0
"Bangladesh","Denmark","0","0.000000","0.000000","0.000000","0.000000","1.345266","1.102192",2.942255,0,0,0,0,"BGD","DNK",0.588451,0.144967624,68.3838824,0.00860511248188506,0.00124746271075162
"Bangladesh","Germany","0","0.000000","0.000000","0.000000","1.243595","0.000000","0.000000",1.464826,1.389192,0,0,0,"BGD","DEU",0.5708036,0.15008984,68.3838824,0.00834704874843432,0.00125280721112471
"Bangladesh","Italy","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",0,0.666812,0.516526,0.597758,0,"BGD","ITA",0.3562192,0.211710304,68.3838824,0.00520911050233088,0.00110282236801806
"Bangladesh","Korea, Republic of","0.859","1.122000","1.316000","1.365000","1.651000","1.248000","0.000000",0,0,0,0,0,"BGD","KOR",0,0.347391189,68.3838824,0,0
"Bangladesh","Luxembourg","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",0,0,0,0,303.227315,"BGD","LUX",60.645463,0.129131919,68.3838824,0.886838548377007,0.114519163595097
"Bangladesh","Madagascar","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",14.985044,0,0,0,0,"BGD","MDG",2.9970088,0.538860332,68.3838824,0.0438262452323122,0.0236162250561972
"Bangladesh","Pakistan","0","0.000000","-1.809000","0.000000","0.000000","7.863000","4.641000",0,0,0.605,0,0.784,"BGD","PAK",0.2778,0.430075243,68.3838824,0.00406236075300691,0.00174712078800311
"Bangladesh","Philippines","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",0,0,0,0,0.7,"BGD","PHL",0.14,0.381765514,68.3838824,0.00204726603823242,0.000781575571380545
"Bangladesh","Romania","0","0.000000","0.000000","0.000000","0.000000","1.254483","0.000000",0,0,0,0,0,"BGD","ROU",0,0.25070976,68.3838824,0,0
"Bangladesh","Saudi Arabia","0","2.000000","0.000000","2.000000","1.000000","0.000000","0.000000",0,0,0,0,0,"BGD","SAU",0,0.341458032,68.3838824,0,0
"Bangladesh","Sweden","-1.30689024213145","-0.949490","-2.542349","-1.992573","0.000000","-0.848643","-1.653052",1.517197,1.306537,2.636136,0.923995,2.656819,"BGD","SWE",1.8081368,0.205265765,68.3838824,0.0264409790222732,0.00542742778635587
"Bangladesh","United States","2","0.000000","0.000000","0.000000","0.000000","1.000000","0.000000",1,1,1,1,0,"BGD","USA",0.8,0.199021375,68.3838824,0.0116986630756139,0.0023282840109704
"Bangladesh","Zambia","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",0,1,0,0,0,"BGD","ZMB",0.2,0.4972256,68.3838824,0.00292466576890346,0.00145421869174249
"Barbados","Argentina","0","0.000000","0.000000","0.000000","7.273000","35.452000","-92.956000",57.825,19.294,8.595,10.2,19.065,"BRB","ARG",22.9958,0.262239067,2147.6325094,0.0107075115967696,0.00280792785102855
"Barbados","Belgium","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",0,0,0,37.533624,21.842646,"BRB","BEL",11.875254,0.205225833,2147.6325094,0.00552946276796568,0.00113478860259824
"Barbados","Bolivia","0","0.000000","0.000000","0.000000","0.000000","0.617000","0.000000",0,0,0,0,0,"BRB","BOL",0,0.378167921,2147.6325094,0,0
"Barbados","Brazil","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",304.22,0,0,0,0,"BRB","BRA",60.844,0.295596157,2147.6325094,0.0283307315072253,0.00837445535853463
"Barbados","Chile","0","0.000000","0.000000","0.000000","0.000000","86.000000","5.000000",497,0,0,0,0,"BRB","CHL",99.4,0.282457473,2147.6325094,0.0462835236312241,0.0130731271264113
"Barbados","China","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",0,0,0,310.05,0,"BRB","CHN",62.01,0.303023198,2147.6325094,0.028873654933322,0.00874938725584371
"Barbados","Colombia","5.337","-0.574000","0.000000","10.756000","1.120000","6.997000","31.708000",115.066,74.907,133.895,350.037,340.976,"BRB","COL",202.9762,0.29815216,2147.6325094,0.0945116071355741,0.0281788398125428
"Barbados","Ecuador","0","-19.689000","32.000000","-219.240000","15.094000","-24.509000","0.000000",6.676,3.788,18.878,17.62,25.471,"BRB","ECU",14.4866,0.316319862,2147.6325094,0.00674538122169106,0.00213369805718271
"Barbados","France","205.814713067445","0.941132","-3.385875","-38.491864","-4.974382","82.795892","-4.106001",80.565423,4.167575,1.324424,0,0,"BRB","FRA",17.2114844,0.150847644,2147.6325094,0.00801416644824794,0.00120891812734205
"Barbados","Germany","-168.231156768172","140.228695","-115.119736","-155.209129","43.525842","-101.613140","-239.516696",29.296517,63.902823,0,0,0,"BRB","DEU",18.639868,0.15008984,2147.6325094,0.00867926329035108,0.00130266923856667
"Barbados","Italy","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",0,0,0,0,1.991535,"BRB","ITA",0.398307,0.211710304,2147.6325094,0.000185463294235231,3.92644904033822e-05
"Barbados","Japan","0","0.000000","0.000000","0.000000","10.572230","10.606282","86.944163",24.212696,16.925599,4.982701,4.67578,0,"BRB","JPN",10.1593552,0.28963038,2147.6325094,0.00473049050781891,0.00137009376336598
"Barbados","Korea, Republic of","9.553","0.000000","0.000000","0.000000","-2.840000","0.000000","0.000000",0,0,0,0,0,"BRB","KOR",0,0.347391189,2147.6325094,0,0
"Barbados","Luxembourg","0","7.529057","-2.257250","23.591788","-29.846292","171.864200","17.792669",145.017761,26.394644,37.083882,9.73094,1982.541302,"BRB","LUX",440.1537058,0.129131919,2147.6325094,0.204948334444317,0.0264653717226485
"Barbados","Mexico","-13.646","-19.907000","-6.913000","2.350000","-1.450000","0.000000","0.000000",0,18.649,10.267,2.803,0,"BRB","MEX",6.3438,0.289546763,2147.6325094,0.00295385731601368,0.000855279824215628
"Barbados","Poland","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",0,0,0.994926,0,0,"BRB","POL",0.1989852,0.149939918,2147.6325094,9.26532817551696e-05,1.3892425468801e-05
"Barbados","Romania","0","0.000000","3.894884","3.348792","-1.243595","8.781382","6.843334",0,0,0,0,0,"BRB","ROU",0,0.25070976,2147.6325094,0,0
"Barbados","Spain","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",0,0,0,0,178.595749,"BRB","ESP",35.7191498,0.213517562,2147.6325094,0.0166318723727921,0.00355119684053372
"Barbados","Sweden","-27.5126584116719","..","0.000000","0.000000","..","0.000000","0.000000",0,0,0,0,0,"BRB","SWE",0,0.205265765,2147.6325094,0,0
"Barbados","United Republic of Tanzania","0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",0,0,530.7,242.4,0,"BRB","TZA",154.62,0.535534539,2147.6325094,0.0719955575841033,0.0385561077408507
"Barbados","United States","3075","4169.000000","4699.000000","-861.000000","-992.000000","-354.000000","-3135.000000",855,2731,767,312,0,"BRB","USA",933,0.199021375,2147.6325094,0.434431866679397,0.0864612274503503
"Barbados","Venezuela","14","1.000000","15.000000","15.000000","167.000000","23.000000","27.000000",4,34,233,12,0,"BRB","VEN",56.6,0.284910779,2147.6325094,0.026354601987196,0.00750871018240696
"Belarus","World","0.3","-206.200000","1.500000","1.300000","2.500000","3.000000","15.200000",30.6,102.3,50.6,125.5,155.5,"BLR",NA,92.9,NA,346.6908668,0.267962063314441,NA
"Belarus",NA,"0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",0,0,0,0,0,"BLR",NA,0,NA,346.6908668,0,NA
"Belarus",NA,"0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",0,0,0,0,0,"BLR",NA,0,NA,346.6908668,0,NA
"Belarus",NA,"0","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",0,0,0,0,0,"BLR",NA,0,NA,346.6908668,0,NA
"Belarus","Transition economies","0.3","-206.100000","1.500000","0.600000","3.027600","2.443600","14.139200",28.666421,99.104609,43.994067,120.16207,108,"BLR",NA,79.9854334,NA,346.6908668,0.230711106232118,NA
"Belarus","CIS","0.3","-206.100000","1.500000","0.600000","3.027600","2.443600","14.139200",28.666421,99.104609,43.994067,120.16207,108,"BLR",NA,79.9854334,NA,346.6908668,0.230711106232118,NA
"Belarus","Russian Federation","0.1","-206.700000","0.000000","0.000000","2.977600","1.953000","2.112900",25.285121,93.259309,40.324667,119.42467,110.3,"BLR","RUS",77.7187534,0.289435913,346.6908668,0.224173062640368,0.0648837350553212
"Belarus","Ukraine","0.001","0.500000","1.500000","0.000000","0.000000","0.490600","12.026300",3.3813,5.8453,3.6694,0.7374,2.3,"BLR","UKR",3.18668,0.262116511,346.6908668,0.00919170449863146,0.00240929751332428
"Belarus","Unspecified","0","0.000000","0.000000","0.700000","-0.527600","0.556400","1.060800",1.933579,3.195391,6.605933,5.33793,47.5,"BLR",NA,12.9145666,NA,346.6908668,0.0372509570823225,NA
"Australia","Austria","..","..","0.000000","..","14.509687","..","..",NA,11.698734,8.255669,NA,NA,"AUS","AUT",9.9772015,0.194990141,28735.2485196,0.0003472112479972,6.77027702037599e-05
"Australia","Belgium","5.172128","-24.992394","95.984850","-66.188638","7.636677","..","..",31.035582,26.517131,4.586483,15.472483,4.14164,"AUS","BEL",16.3506638,0.205225833,28735.2485196,0.000569010697396523,0.000116775694359112
"Australia","Cyprus","0.000000","0.000000","0.000000","0.000000","..","..","449.346063",170.276301,NA,NA,3.094497,NA,"AUS","CYP",86.685399,0.226918286,28735.2485196,0.00301669216261947,0.000684542614931243
"Australia","France","-69.823734","49.984787","-5.188370","..","2.291003","61.748383","..",9.226795,15.598312,185.293902,41.259955,NA,"AUS","FRA",62.844741,0.150847644,28735.2485196,0.00218702618691933,0.000329907747663084
